year,month,day,TM,TX,TN,HRM,HRX,HRN,PM,PX,PN,PPT,RS24h,VVM10,DVM10,VVX10,DVVX10
2024,3,18,15.55,20.575,11.925,72.25,92.5,46.75,997.6666666666666,999.1666666666666,996.2999999999998,0.0,18.0,1.9666666666666668,215.66666666666666,5.833333333333333,88.33333333333333
2024,3,19,16.075,20.925,12.725,66.75,83.75,48.25,996.7333333333332,998.0333333333333,995.5,0.0,17.3,1.4666666666666668,152.66666666666666,5.7,136.0
2024,3,20,15.05,18.6,12.575,77.25,94.0,59.25,998.8000000000001,1002.4333333333334,996.0666666666666,0.0,16.5,2.733333333333333,73.33333333333333,8.133333333333333,70.33333333333333
2024,3,21,14.95,18.4,12.425,79.25,94.25,58.5,1003.4,1005.4,1001.4333333333334,0.0,17.266666666666666,2.2333333333333334,73.66666666666667,6.966666666666666,85.33333333333333
2024,3,22,18.55,24.925,13.75,61.25,83.75,37.5,999.6666666666666,1001.5666666666666,997.8333333333334,0.0,19.533333333333335,1.9666666666666666,221.33333333333334,7.133333333333333,178.33333333333334
2024,3,23,16.425,21.575,12.95,68.75,89.5,46.75,998.2333333333332,1000.1333333333333,996.5333333333333,0.0,17.900000000000002,2.733333333333333,190.66666666666666,9.166666666666666,203.33333333333334
2024,3,24,13.350000000000001,14.6,12.075,82.0,94.75,68.75,995.3333333333334,997.6999999999999,991.6999999999999,0.3333333333333333,5.0,2.066666666666667,156.33333333333334,6.333333333333333,180.33333333333334
2024,3,25,11.975,13.625,10.775,86.75,98.0,69.25,982.1333333333333,992.2666666666668,974.1,5.566666666666666,3.1999999999999997,1.8999999999999997,97.66666666666667,5.966666666666666,132.33333333333334
2024,3,26,12.6,16.725,8.9,78.5,99.5,44.0,970.9666666666667,974.2333333333332,969.1999999999999,19.7,9.466666666666667,2.6999999999999997,264.6666666666667,11.5,312.6666666666667
2024,3,27,12.375,16.375,7.55,59.25,84.5,35.75,975.2666666666668,977.1333333333333,972.4,0.0,16.166666666666668,3.9333333333333336,264.3333333333333,13.266666666666666,250.33333333333334
2024,3,28,16.45,21.525,14.2,60.5,92.0,34.25,980.7333333333332,983.6666666666666,974.2666666666668,0.0,19.400000000000002,4.5,251.0,14.5,266.6666666666667
2024,3,29,15.925,20.2,13.75,80.75,95.5,50.0,979.4333333333334,982.6333333333333,976.4,0.0,17.333333333333332,2.966666666666667,214.0,9.200000000000001,225.0
2024,3,30,13.925,17.2,11.225,69.25,97.0,42.75,977.4333333333334,979.1,975.6999999999999,1.8666666666666665,15.6,4.2,239.33333333333334,13.233333333333334,219.66666666666666
2024,3,31,13.0,16.475,9.4,84.25,99.5,49.75,977.6999999999999,982.4,975.4,16.900000000000002,6.7,4.066666666666666,241.66666666666666,14.433333333333332,210.33333333333334
2024,4,1,13.425,19.575,8.375,55.5,84.5,29.5,989.2333333333332,996.1,982.3333333333334,0.03333333333333333,21.400000000000002,3.266666666666667,267.0,13.133333333333333,245.33333333333334
2024,4,2,14.275,17.925,10.95,51.0,63.75,39.75,997.7666666666668,1000.6666666666666,995.3666666666667,0.0,20.866666666666664,2.8666666666666667,255.66666666666666,11.5,338.3333333333333
2024,4,3,15.775,21.425,11.175,56.5,88.5,34.5,997.4,1000.1333333333333,994.5,0.0,22.833333333333332,2.1666666666666665,236.33333333333334,8.733333333333333,236.33333333333334
2024,4,4,16.55,21.075,12.125,69.75,91.0,45.25,998.8333333333334,1000.0333333333333,997.6333333333333,0.0,23.433333333333334,2.6,234.0,7.566666666666666,220.0
2024,4,5,16.625,21.5,13.4,62.5,90.0,35.0,999.6666666666666,1000.8333333333334,998.3000000000001,0.0,17.566666666666666,2.2666666666666666,203.66666666666666,7.566666666666666,195.0
2024,4,6,15.775,19.125,12.775,78.0,98.0,51.75,999.4333333333334,1001.0666666666666,998.2666666666668,0.0,18.2,3.5,58.0,10.233333333333334,72.33333333333333
2024,4,7,16.55,18.975,14.375,78.5,98.25,62.25,996.2333333333332,998.9666666666667,992.9,0.0,12.0,3.9333333333333336,63.666666666666664,11.033333333333333,80.66666666666667
2024,4,8,17.35,20.95,14.35,76.5,97.5,39.5,990.0333333333333,993.3000000000001,987.2333333333332,0.0,14.366666666666667,2.466666666666667,94.0,14.1,318.0
2024,4,9,13.975,18.525,10.9,61.5,83.25,39.0,1000.6666666666666,1007.5,991.5666666666666,0.06666666666666667,19.7,3.233333333333333,258.0,12.966666666666667,317.0
2024,4,10,13.7,18.825,9.15,56.75,84.5,33.5,1005.4333333333334,1006.9666666666667,1003.2666666666668,0.0,25.633333333333336,2.6,244.33333333333334,8.299999999999999,321.6666666666667
2024,4,11,15.425,20.15,10.55,57.75,78.0,39.75,1008.3000000000001,1010.5333333333334,1005.9,0.0,24.666666666666668,1.8,208.0,6.833333333333333,200.66666666666666
2024,4,12,18.4,23.975,13.6,51.25,70.5,30.25,1009.1666666666666,1010.7333333333332,1007.9,0.0,24.599999999999998,1.9333333333333333,213.66666666666666,6.8,216.66666666666666
2024,4,13,20.0,25.875,15.35,44.5,63.25,28.75,1006.4666666666667,1007.9666666666666,1005.4,0.0,25.3,1.9333333333333333,100.0,6.7,75.33333333333333
2024,4,14,20.950000000000003,28.625,15.25,40.5,64.75,20.0,1003.1333333333333,1005.7333333333332,1000.5333333333333,0.0,25.900000000000002,2.8333333333333335,240.66666666666666,9.533333333333333,221.33333333333334
2024,4,15,18.725,23.75,14.8,58.25,94.5,32.25,997.9666666666667,1000.6666666666666,996.3333333333334,0.0,18.566666666666666,2.3333333333333335,157.33333333333334,7.3999999999999995,140.66666666666666
2024,4,16,16.125,20.325,13.15,63.75,96.25,41.5,994.5333333333333,997.0,992.4333333333334,0.3,24.933333333333334,3.266666666666667,195.33333333333334,9.5,259.3333333333333
2024,4,17,14.125,18.05,11.825,65.0,89.25,45.25,994.3666666666667,995.3666666666667,993.3333333333334,0.8666666666666667,18.166666666666668,3.466666666666667,217.66666666666666,10.033333333333333,193.33333333333334
2024,4,18,13.274999999999999,17.375,10.775,71.0,94.5,52.75,995.8666666666667,1001.5333333333333,993.5,0.03333333333333333,13.466666666666667,2.5333333333333337,198.66666666666666,10.0,123.33333333333333
2024,4,19,14.6,19.475,10.125,58.25,79.5,29.0,999.9,1002.5,997.0333333333333,0.0,27.0,4.266666666666667,264.6666666666667,12.366666666666667,244.66666666666666
2024,4,20,15.15,19.5,11.35,69.25,90.75,45.5,996.1333333333333,997.8000000000001,994.9666666666667,0.0,24.933333333333334,2.466666666666667,174.66666666666666,8.233333333333333,163.33333333333334
2024,4,21,13.85,17.9,11.3,66.0,89.75,46.75,995.7666666666668,997.7333333333332,994.0666666666666,0.26666666666666666,16.7,2.3333333333333335,192.33333333333334,8.766666666666666,188.0
2024,4,22,10.475000000000001,16.6,7.15,83.25,99.25,52.5,995.1666666666666,997.1333333333332,993.3666666666667,19.8,15.233333333333334,3.033333333333333,229.33333333333334,9.666666666666666,210.33333333333334
2024,4,23,10.8,15.45,7.3,64.0,92.0,35.25,994.2666666666668,996.1333333333333,991.8000000000001,0.0,17.8,2.2333333333333334,225.0,8.5,111.0
2024,4,24,12.575,17.95,7.0,53.5,78.25,28.0,993.9333333333334,995.7000000000002,991.8666666666667,0.0,27.933333333333334,3.466666666666667,251.66666666666666,11.733333333333334,218.0
2024,4,25,12.875,15.3,11.475000000000001,72.75,91.5,60.0,989.6333333333333,992.0333333333333,987.7666666666668,0.5,12.799999999999999,2.8666666666666667,63.666666666666664,8.666666666666666,86.66666666666667
2024,4,26,14.85,19.1,10.6,76.25,97.5,44.5,987.0333333333333,988.0666666666666,986.1333333333333,0.7666666666666667,23.400000000000002,2.4,198.33333333333334,7.533333333333334,202.0
2024,4,27,16.15,18.775000000000002,14.774999999999999,90.0,98.75,70.0,985.4333333333334,988.2333333333332,984.1,0.7000000000000001,9.433333333333334,2.8666666666666667,138.33333333333334,8.933333333333332,136.0
2024,4,28,14.975,16.575,12.9,91.25,99.0,74.5,992.1666666666666,995.9,987.9333333333334,4.633333333333334,5.766666666666667,2.3000000000000003,152.33333333333334,7.266666666666666,122.0
2024,4,29,13.25,14.3,12.5,97.25,99.5,87.0,993.7333333333332,995.8000000000001,991.4,64.83333333333333,1.5999999999999999,3.6,54.666666666666664,13.533333333333333,74.0
2024,4,30,14.725000000000001,17.4,13.275,91.5,98.25,79.0,991.3666666666667,993.4333333333334,988.1666666666666,0.19999999999999998,11.466666666666667,2.1666666666666665,75.66666666666667,8.233333333333334,78.66666666666667
2024,5,1,16.175,21.5,11.8,62.25,98.0,31.25,985.2333333333332,988.1999999999999,982.9666666666667,0.0,21.166666666666668,2.533333333333333,269.6666666666667,10.333333333333334,308.6666666666667
2024,5,2,14.4,22.0,9.45,52.0,71.25,16.5,991.5666666666666,997.0666666666666,986.9333333333334,0.0,29.03333333333333,3.633333333333333,312.3333333333333,13.0,253.0
2024,5,3,15.975,21.525,10.325,49.5,76.25,26.75,996.9333333333334,998.4666666666667,995.4333333333334,0.0,26.0,3.1999999999999997,248.66666666666666,13.333333333333334,227.66666666666666
2024,5,4,18.25,23.875,12.675,49.75,68.25,31.25,995.1999999999999,996.8333333333334,993.8000000000001,0.0,26.46666666666667,3.3333333333333335,240.66666666666666,10.666666666666666,239.66666666666666
2024,5,5,17.25,21.25,13.9,75.25,96.5,45.0,992.8333333333334,995.1666666666666,990.1,0.0,24.933333333333334,1.9333333333333333,176.33333333333334,6.6000000000000005,176.66666666666666
2024,5,6,16.875,20.475,14.675,77.0,95.25,56.75,991.8000000000001,996.4333333333334,988.7333333333332,0.0,16.7,2.3666666666666667,157.66666666666666,8.633333333333333,177.66666666666666
2024,5,7,16.125,20.65,13.475,68.25,90.75,43.5,997.3000000000001,999.8333333333334,995.7333333333332,0.06666666666666667,25.666666666666668,2.8000000000000003,215.66666666666666,9.0,84.66666666666667
2024,5,8,18.225,23.925,12.7,49.25,83.0,29.5,999.4,1000.6,998.5,0.0,28.866666666666664,3.766666666666667,257.0,10.233333333333333,270.0
2024,5,9,18.95,23.575,15.125,47.5,68.0,34.75,999.2666666666668,1000.1999999999999,998.2333333333332,0.0,29.333333333333332,2.966666666666667,221.33333333333334,8.066666666666668,210.0
2024,5,10,19.825,26.05,14.8,48.75,68.25,29.5,998.3333333333334,999.3666666666667,997.1,0.0,29.53333333333333,2.9333333333333336,240.66666666666666,7.8999999999999995,232.66666666666666
2024,5,11,19.6,24.825,14.975,53.0,85.0,33.75,997.7666666666668,998.7333333333332,996.8000000000001,0.0,29.400000000000002,2.6333333333333333,230.0,7.5,191.0
2024,5,12,19.425,24.75,15.775,63.75,88.5,37.75,996.5333333333333,997.9,995.1,0.0,22.0,1.7666666666666666,184.33333333333334,7.366666666666667,182.66666666666666
2024,5,13,19.325,23.674999999999997,16.225,69.75,92.75,44.5,992.2333333333332,995.7333333333332,987.3333333333334,0.0,25.599999999999998,1.7,113.33333333333333,6.0,134.33333333333334
2024,5,14,17.2,21.15,15.35,90.75,99.0,65.5,985.5333333333333,987.4,984.1,16.6,9.700000000000001,2.733333333333333,74.33333333333333,9.366666666666667,158.33333333333334
2024,5,15,15.8,19.125,12.825,79.0,95.25,53.75,986.9666666666667,988.5333333333333,985.9666666666667,3.1,12.700000000000001,1.8666666666666665,222.0,8.666666666666666,322.6666666666667
2024,5,16,16.325,20.05,13.65,79.0,95.5,50.5,987.9666666666667,989.9666666666667,986.7666666666668,1.5666666666666667,16.966666666666665,1.8,215.33333333333334,7.7,260.6666666666667
2024,5,17,17.35,21.525,14.05,82.5,98.75,63.0,989.4333333333334,990.7666666666668,988.1333333333333,1.4333333333333333,21.066666666666666,2.0,105.33333333333333,7.233333333333333,167.66666666666666
2024,5,18,16.875,20.5,14.05,86.0,98.75,63.75,991.4666666666667,992.9,989.1999999999999,2.033333333333333,21.566666666666666,2.4,66.0,7.966666666666666,81.0
2024,5,19,17.75,21.675,14.25,83.75,97.75,64.25,990.6,991.9333333333334,989.1999999999999,0.0,26.0,1.9666666666666666,110.0,6.366666666666667,114.66666666666667
2024,5,20,19.1,24.125,15.25,73.0,98.5,40.75,989.5,991.5666666666666,988.1666666666666,1.6666666666666667,23.7,2.8333333333333335,274.6666666666667,8.700000000000001,214.33333333333334
2024,5,21,18.825,23.650000000000002,15.325000000000001,65.25,97.75,39.5,992.6666666666666,995.4666666666667,990.3666666666667,0.0,25.266666666666666,3.1999999999999997,242.33333333333334,10.433333333333334,213.66666666666666
2024,5,22,17.775,20.525,15.55,72.75,90.0,56.0,996.1333333333333,997.3333333333334,994.7333333333332,0.9,14.533333333333333,2.3333333333333335,140.33333333333334,8.733333333333333,163.66666666666666
2024,5,23,18.125,22.0,15.05,69.5,86.0,53.25,998.0,999.1999999999999,996.3666666666667,0.0,28.400000000000002,2.4666666666666663,92.0,7.633333333333333,103.33333333333333
2024,5,24,18.0,21.525,15.55,66.75,87.25,51.0,998.0,999.2333333333332,997.0,0.16666666666666666,23.3,2.6333333333333333,74.33333333333333,7.466666666666666,85.33333333333333
2024,5,25,18.575,23.225,14.625,69.5,91.0,42.75,997.4,998.3666666666667,996.2666666666668,0.0,24.266666666666666,2.033333333333333,209.33333333333334,7.3,193.33333333333334
2024,5,26,20.2,25.15,15.700000000000001,72.75,96.5,44.25,997.5,998.8000000000001,996.3000000000001,0.0,29.03333333333333,2.066666666666667,187.66666666666666,7.033333333333334,125.33333333333333
2024,5,27,19.9,23.65,17.625,76.25,94.5,57.5,998.1666666666666,999.8333333333334,996.9333333333334,0.06666666666666667,25.3,2.966666666666667,80.33333333333333,8.933333333333334,86.33333333333333
2024,5,28,19.875,23.8,16.775,72.25,88.75,55.0,999.1999999999999,1000.4333333333334,997.9333333333334,0.0,26.933333333333334,2.9333333333333336,238.0,10.066666666666666,220.33333333333334
2024,5,29,20.95,26.05,17.0,75.0,97.25,53.5,996.4333333333334,998.4333333333334,994.4333333333334,0.0,28.2,2.1666666666666665,232.33333333333334,6.8999999999999995,213.33333333333334
2024,5,30,21.35,27.325,17.725,74.0,97.0,42.75,991.7666666666668,994.5,989.5333333333333,0.0,28.166666666666668,2.9,190.0,10.5,78.0
2024,5,31,20.025,24.45,17.55,63.5,86.25,41.25,993.7333333333332,996.0333333333333,992.1333333333333,0.06666666666666667,27.866666666666664,3.5666666666666664,223.33333333333334,11.9,213.33333333333334
2024,6,1,18.575,22.75,14.225,73.5,98.75,47.5,996.4,999.4333333333334,994.6333333333333,9.799999999999999,19.566666666666666,2.766666666666667,235.66666666666666,11.533333333333331,286.0
2024,6,2,19.475,24.625,15.15,70.75,96.0,46.75,997.8333333333334,998.9333333333334,996.8666666666667,0.0,28.900000000000002,2.8000000000000003,246.66666666666666,8.033333333333333,238.33333333333334
2024,6,3,21.3,26.05,17.05,62.25,88.0,42.0,996.5333333333333,998.5666666666666,994.2666666666668,0.0,29.96666666666667,3.1999999999999997,255.0,10.033333333333333,217.0
2024,6,4,21.25,25.275,18.075000000000003,69.0,94.25,48.5,995.1333333333333,996.6666666666666,993.6666666666666,0.0,27.666666666666668,3.4333333333333336,238.33333333333334,11.533333333333333,229.0
2024,6,5,21.775,26.175,17.9,72.0,96.0,51.0,996.6,997.9,995.8000000000001,0.0,30.26666666666667,3.1666666666666665,246.33333333333334,10.866666666666667,202.66666666666666
2024,6,6,24.125,30.025,18.825000000000003,49.75,76.75,29.25,997.3666666666667,998.1333333333333,996.5666666666666,0.0,28.933333333333334,3.1333333333333333,243.66666666666666,10.833333333333334,230.0
2024,6,7,23.75,28.625,20.025,54.0,73.0,33.5,997.1666666666666,998.6333333333333,994.6666666666666,0.0,27.333333333333332,2.8333333333333335,83.66666666666667,8.866666666666665,148.0
2024,6,8,23.15,25.95,20.725,59.25,83.0,36.25,989.1999999999999,994.8666666666667,985.3333333333334,0.0,18.666666666666668,5.033333333333333,71.66666666666667,14.466666666666667,80.33333333333333
2024,6,9,21.8,25.3,19.700000000000003,72.25,92.75,57.25,986.3333333333334,990.1333333333333,984.1333333333332,3.866666666666667,18.0,2.2666666666666666,171.0,8.066666666666666,240.33333333333334
2024,6,10,19.7,21.724999999999998,17.725,73.0,96.0,59.25,991.8666666666667,993.9333333333334,989.2666666666668,2.9666666666666663,7.333333333333333,1.7333333333333334,88.0,6.933333333333333,141.66666666666666
2024,6,11,17.95,21.7,14.75,84.0,99.5,59.25,994.6666666666666,997.2333333333332,992.4333333333334,38.13333333333333,6.266666666666667,2.033333333333333,314.0,6.5,307.3333333333333
2024,6,12,17.55,22.65,13.675,81.0,99.25,54.25,997.4,1000.5666666666666,995.6999999999999,6.833333333333333,18.433333333333334,2.4,211.0,10.233333333333334,42.0
2024,6,13,18.875,23.475,13.725,70.25,97.75,42.5,999.0333333333333,1000.6666666666666,997.3333333333334,0.03333333333333333,31.566666666666666,3.7999999999999994,255.0,11.9,225.0
2024,6,14,21.675,26.175,17.875,76.75,93.25,50.0,994.5,997.6,991.8333333333334,0.0,22.96666666666667,3.1333333333333333,237.66666666666666,10.466666666666667,210.66666666666666
2024,6,15,20.725,24.025,17.9,69.75,97.75,48.5,993.1666666666666,995.8000000000001,990.7666666666668,0.0,29.333333333333332,2.6666666666666665,96.0,9.700000000000001,88.66666666666667
2024,6,16,20.9,24.775,17.625,67.25,89.25,44.75,994.2333333333332,995.3000000000001,992.8666666666667,0.0,30.333333333333332,1.8666666666666665,181.0,6.966666666666666,167.33333333333334
2024,6,17,22.3,26.65,18.425,79.0,95.75,61.5,993.6333333333333,995.0,992.8000000000001,0.0,28.46666666666667,2.3333333333333335,177.0,7.8999999999999995,203.66666666666666
2024,6,18,22.75,26.725,19.3,75.5,97.5,49.75,992.5,994.5,990.4333333333334,0.0,30.066666666666666,3.0666666666666664,75.33333333333333,9.233333333333333,82.33333333333333
2024,6,19,22.25,25.45,19.875,83.25,97.75,62.5,992.5,996.6666666666666,989.4,0.26666666666666666,18.766666666666666,2.233333333333333,97.33333333333333,8.299999999999999,81.66666666666667
2024,6,20,20.925,23.7,18.725,86.5,98.75,70.0,995.4,997.0,993.5,8.299999999999999,11.366666666666667,2.766666666666667,74.33333333333333,9.666666666666666,54.666666666666664
2024,6,21,22.125,26.825,18.075000000000003,66.0,90.5,39.75,998.1666666666666,1000.5666666666666,996.1666666666666,0.0,30.53333333333333,3.233333333333333,253.33333333333334,9.433333333333334,302.3333333333333
2024,6,22,22.175,26.05,19.45,78.75,94.5,54.75,998.2666666666668,1000.2333333333332,996.4666666666667,0.03333333333333333,21.46666666666667,2.2333333333333334,104.0,7.8999999999999995,85.33333333333333
2024,6,23,19.875,22.95,16.975,79.25,98.5,63.75,996.0333333333333,997.2666666666668,994.7333333333332,0.9,12.833333333333334,2.466666666666667,215.0,8.4,208.33333333333334
2024,6,24,22.6,27.3,19.775,65.5,83.25,39.25,993.8333333333334,995.8666666666667,992.4666666666667,0.0,21.566666666666666,3.266666666666667,259.0,9.9,193.0
2024,6,25,23.275,27.25,19.725,68.5,86.0,51.75,991.9,993.1999999999999,990.7666666666668,0.0,29.866666666666664,3.6999999999999997,247.33333333333334,11.633333333333333,205.0
2024,6,26,23.75,28.75,19.85,70.25,89.33333333333333,45.333333333333336,992.2666666666668,993.7333333333332,991.2333333333332,0.0,29.400000000000002,2.1500000000000004,241.0,9.633333333333333,199.66666666666666
2024,6,27,24.575000000000003,27.675,21.175,57.75,74.5,44.5,993.5333333333333,995.0666666666666,991.5333333333333,0.0,25.599999999999998,1.7333333333333334,90.0,6.233333333333333,176.0
2024,6,28,24.975,28.925,21.25,58.25,83.66666666666667,41.333333333333336,994.4333333333334,996.2333333333332,992.4,0.0,26.566666666666666,3.533333333333333,77.66666666666667,11.5,81.33333333333333
2024,6,29,23.85,28.475,19.45,71.25,97.5,47.75,991.1333333333333,993.5333333333333,989.5666666666666,1.0333333333333334,18.366666666666667,3.266666666666667,257.6666666666667,11.666666666666666,214.66666666666666
2024,6,30,22.625,25.925,21.1,78.0,88.25,61.5,994.8333333333334,996.4333333333334,993.2666666666668,0.0,19.366666666666664,2.6,90.33333333333333,7.533333333333334,74.33333333333333
2024,7,1,21.2,24.925,17.95,82.0,99.0,63.75,996.1999999999999,998.4333333333334,994.0,12.9,9.6,2.3333333333333335,286.6666666666667,8.066666666666668,272.6666666666667
2024,7,2,22.05,25.775,18.85,72.25,91.25,50.75,996.3000000000001,997.9333333333334,994.8333333333334,0.0,24.933333333333334,2.966666666666667,189.33333333333334,9.799999999999999,268.3333333333333
2024,7,3,22.1,25.25,19.725,76.25,89.0,54.75,993.6333333333333,995.3000000000001,992.2333333333332,0.0,22.566666666666666,1.9666666666666668,108.66666666666667,7.066666666666666,115.33333333333333
2024,7,4,22.725,26.85,19.325,77.0,91.75,57.5,995.3333333333334,996.6999999999999,993.6666666666666,0.0,25.46666666666667,2.066666666666667,104.33333333333333,7.433333333333334,176.33333333333334
2024,7,5,24.125,28.575,20.25,71.0,95.0,48.0,994.1,996.5333333333333,991.6333333333333,0.0,29.7,2.033333333333333,196.0,8.6,237.0
2024,7,6,24.125,28.125,21.6,71.75,86.75,49.5,990.6,992.7666666666668,989.4333333333334,0.10000000000000002,23.633333333333336,2.6333333333333333,98.66666666666667,11.5,156.0
2024,7,7,23.325000000000003,28.0,20.55,71.5,86.0,52.0,993.6999999999999,996.3000000000001,991.6666666666666,0.0,21.866666666666664,3.3000000000000003,247.33333333333334,9.1,241.0
2024,7,8,24.275,28.725,20.35,73.0,89.5,57.5,995.5333333333334,996.6333333333332,994.4666666666667,0.0,28.133333333333336,2.9333333333333336,243.66666666666666,8.966666666666667,194.66666666666666
2024,7,9,25.225,30.5,20.875,66.75,88.75,44.25,995.6666666666666,996.7666666666668,994.4,0.0,29.066666666666666,2.6999999999999997,233.33333333333334,7.8999999999999995,217.66666666666666
2024,7,10,25.975,30.3,22.025,68.25,96.0,54.0,996.4333333333334,997.8333333333334,995.2333333333332,0.0,29.2,2.1999999999999997,212.66666666666666,8.266666666666667,212.66666666666666
2024,7,11,27.0,32.525,22.75,72.25,98.5,42.75,995.7666666666668,997.8000000000001,993.4,0.0,29.099999999999998,2.433333333333333,196.66666666666666,7.866666666666667,234.33333333333334
2024,7,12,25.5,29.55,22.925,74.75,92.75,54.5,993.3666666666667,994.5666666666666,991.9666666666667,0.0,20.566666666666666,2.5,193.66666666666666,8.066666666666666,163.33333333333334
2024,7,13,23.275,26.85,20.75,73.5,90.5,55.25,993.6333333333332,994.9666666666667,992.3666666666667,2.3666666666666667,19.8,2.0666666666666664,193.0,6.566666666666666,198.0
2024,7,14,24.85,29.425,20.75,73.25,91.25,57.25,992.5,993.3000000000001,991.1333333333333,0.0,27.866666666666664,3.0666666666666664,245.0,11.166666666666666,216.0
2024,7,15,25.675,30.1,22.525,80.0,95.75,59.0,992.5333333333333,994.2666666666668,991.2666666666668,0.0,24.266666666666666,2.6999999999999997,221.0,9.533333333333333,200.66666666666666
2024,7,16,25.4,29.475,22.9,73.75,98.25,52.25,996.1,997.5666666666666,993.6,0.0,26.7,2.1999999999999997,116.33333333333333,6.8999999999999995,140.66666666666666
2024,7,17,25.525,29.775,22.049999999999997,60.25,74.25,48.75,998.1333333333332,999.1333333333332,997.0,0.0,28.2,2.433333333333333,218.0,9.233333333333334,223.66666666666666
2024,7,18,26.875,31.575,22.225,58.25,89.0,41.75,998.0333333333333,998.8333333333334,997.3000000000001,0.0,28.53333333333333,2.6666666666666665,235.66666666666666,9.1,209.33333333333334
2024,7,19,27.625,32.825,23.925,65.0,91.0,40.75,996.7000000000002,998.1666666666666,994.6666666666666,0.0,26.833333333333332,2.566666666666667,231.66666666666666,8.700000000000001,194.66666666666666
2024,7,20,27.175,31.725,23.5,68.0,93.0,40.5,989.8666666666667,994.6999999999999,986.1,0.0,27.400000000000002,2.6333333333333333,236.33333333333334,8.333333333333334,212.0
2024,7,21,25.175,30.05,21.7,72.0,98.25,25.5,990.8333333333334,996.9666666666667,986.0666666666666,9.200000000000001,21.400000000000002,2.966666666666667,174.33333333333334,10.1,205.0
2024,7,22,25.675,31.275,20.525,51.25,79.5,31.75,997.7333333333332,999.4666666666667,996.5666666666666,0.0,29.766666666666666,3.233333333333333,266.0,10.0,279.0
2024,7,23,26.425,31.05,21.875,61.75,79.5,43.75,999.1666666666666,1000.2666666666668,997.6,0.0,28.96666666666667,2.0,217.66666666666666,7.8,215.0
2024,7,24,27.075,31.125,23.525,62.0,79.5,42.75,996.8666666666667,999.0333333333333,994.6333333333333,0.0,28.866666666666664,2.6,216.0,9.133333333333333,196.0
2024,7,25,26.45,30.675,23.05,65.0,85.25,49.5,992.8333333333334,995.0,991.1333333333333,0.0,28.2,2.5,230.66666666666666,9.533333333333333,206.33333333333334
2024,7,26,27.325,32.45,22.925,58.25,87.5,36.5,992.4666666666667,993.8333333333334,991.1666666666666,0.0,27.633333333333336,2.2666666666666666,223.66666666666666,7.633333333333333,192.66666666666666
2024,7,27,27.349999999999998,32.9,23.125,58.75,87.5,32.75,994.4666666666667,997.2333333333332,992.8333333333334,0.0,27.900000000000002,2.1666666666666665,167.33333333333334,7.033333333333334,198.0
2024,7,28,26.75,30.875,23.275,64.5,87.25,46.75,998.2666666666668,999.8666666666667,996.8666666666667,0.0,27.03333333333333,2.8333333333333335,70.0,7.866666666666667,76.66666666666667
2024,7,29,28.775,34.525,23.675,50.75,72.25,33.75,997.5,998.7666666666668,995.7333333333332,0.0,27.400000000000002,2.1,212.66666666666666,8.866666666666667,233.33333333333334
2024,7,30,30.625,38.45,25.575,38.75,62.25,19.5,995.4333333333334,997.0333333333333,993.6,0.0,23.866666666666664,3.0666666666666664,248.0,11.633333333333333,233.33333333333334
2024,7,31,30.775,37.225,25.325,36.5,69.5,17.25,993.4333333333334,995.1333333333333,991.5666666666666,0.0,27.866666666666664,2.6666666666666665,240.0,8.9,222.33333333333334
2024,8,1,28.65,33.575,25.2,62.0,81.5,42.25,992.5666666666666,993.8333333333334,991.1,0.0,27.366666666666664,2.433333333333333,99.66666666666667,7.566666666666666,94.33333333333333
2024,8,2,28.1,33.85,21.3,57.0,88.75,34.25,990.6999999999999,991.9666666666667,988.2666666666668,6.0,25.333333333333332,2.9,141.66666666666666,17.266666666666666,325.6666666666667
2024,8,3,26.8,32.075,22.875,57.25,77.0,38.0,993.0333333333333,995.0333333333333,991.6333333333333,0.0,27.566666666666666,3.1666666666666665,249.66666666666666,10.799999999999999,328.0
2024,8,4,27.35,32.95,23.85,67.5,85.5,30.25,994.3666666666667,995.7000000000002,992.7333333333332,0.0,26.7,2.466666666666667,227.66666666666666,9.9,205.0
2024,8,5,27.325,32.25,23.7,69.5,86.5,49.75,992.8666666666667,994.1666666666666,991.4666666666667,0.0,26.3,2.9,241.33333333333334,9.166666666666666,231.0
2024,8,6,27.85,32.8,24.35,65.75,82.25,46.5,991.7333333333332,992.6666666666666,990.6333333333333,0.0,25.833333333333332,2.733333333333333,243.66666666666666,8.633333333333333,196.0
2024,8,7,27.85,32.125,24.55,60.5,81.25,42.25,993.4666666666667,994.8666666666667,991.1666666666666,0.0,25.433333333333334,1.9666666666666668,114.0,7.366666666666667,122.66666666666667
2024,8,8,27.575,32.6,24.375,65.25,82.25,49.25,995.6666666666666,996.8333333333334,994.5,0.0,25.96666666666667,1.8,116.33333333333333,7.1000000000000005,191.33333333333334
2024,8,9,28.55,33.05,24.575,55.0,74.75,38.5,998.0333333333333,999.0333333333333,996.5333333333333,0.0,26.266666666666666,1.9666666666666668,192.33333333333334,7.133333333333333,178.0
2024,8,10,29.125,33.6,25.375,48.5,60.5,36.25,998.2666666666668,999.3666666666667,996.8333333333334,0.0,26.2,2.0,123.33333333333333,7.400000000000001,165.66666666666666
2024,8,11,27.05,30.375,24.725,72.5,86.0,47.5,995.9,997.2666666666668,994.2000000000002,0.0,25.666666666666668,2.5,84.66666666666667,7.5,68.0
